track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,track_id,track_genre_num
Revolution - 9273,0.0,64.51282051282051,75.72546260547638,87.24533308064058,22.29437229437229,8.021137166378328,0.0,12.936344969199178,78.4708249496982,45.20487155465707,rock,9273,100.0
Thelma + Louise - 9274,1.0,78.56410256410257,83.24856303766344,90.48611769165166,10.822510822510822,1.4648444657610415,0.0,2.0533880903490767,76.05633802816902,50.10765412619364,rock,9274,100.0
Run - 9275,75.0,69.94871794871796,72.21468240378907,79.01781483938217,4.134199134199133,32.22821480985195,0.0,19.50718685831622,65.29175050301812,48.06962181352004,rock,9275,100.0
Hope For The Future - 9276,2.0,46.05128205128205,41.21950862317833,76.61802331090685,3.56060606060606,74.49772823955911,10.285132382892057,9.958932238193018,10.965794768611671,61.5974721825025,rock,9276,100.0
Revolution - 9277,0.0,64.51282051282051,75.72546260547638,87.24533308064058,22.29437229437229,8.021137166378328,0.0,12.936344969199178,78.4708249496982,45.20487155465707,rock,9277,100.0
Snakes - 9278,0.0,65.12820512820514,81.44301893393856,87.19558419406803,3.9177489177489178,5.782158188985289,0.0,12.320328542094456,48.8933601609658,56.693456930131646,rock,9278,100.0
Bad Blood - 9279,0.0,68.10256410256412,79.63747483021366,85.35013740168672,4.112554112554112,1.3242807631444382,1.395112016293279,10.780287474332647,93.86317907444669,58.763128050885065,rock,9279,100.0
Shut Off The Lights - 9280,0.0,64.0,91.07258748713801,90.77039704349474,10.735930735930735,40.963244901026584,0.0,12.731006160164272,66.29778672032194,43.16355209309205,rock,9280,100.0
Army Dreamers - 9281,3.0,72.1025641025641,22.56221955135439,71.46072206955368,5.530303030303029,73.39329914757151,0.0004674134419551935,8.93223819301848,40.14084507042254,58.859688049570195,rock,9281,100.0
Babooshka - 9282,0.0,48.205128205128204,44.028132784528175,77.32161470671846,3.4848484848484844,74.39732559483296,0.0016700610997963338,5.718685831622176,28.87323943661972,44.391713097644754,rock,9282,100.0
Merry Xmas Everybody - For Nest Audio Sessions - 9283,0.0,57.435897435897445,39.51427252521593,76.76016298682839,3.3225108225108224,36.64593117780234,0.0,20.32854209445585,38.43058350100604,50.489785184819944,rock,9283,100.0
Wuthering Heights - 9284,0.0,59.58974358974359,43.025052726903226,74.68018572917654,3.5281385281385274,18.071441903465466,0.10794297352342158,11.60164271047228,50.70422535211268,50.86945088177769,rock,9284,100.0
Say It Isn't So - 9285,1.0,46.56410256410257,80.7408628936011,86.66729839855965,3.3874458874458875,2.2981864169880475,0.0,35.215605749486656,59.456740442655935,37.49445293624574,rock,9285,100.0
Message In A Bottle - Remastered 2003 - 9286,3.0,58.256410256410255,81.04178691088858,81.70425471429925,4.090909090909091,3.282132335304271,0.00109979633401222,20.841889117043124,85.41247484909456,62.094242558716694,rock,9286,100.0
Livin' On A Prayer - 9287,1.0,54.05128205128206,89.26704338341311,90.48611769165166,3.6580086580086575,6.80626516519197,0.016496945010183298,21.25256673511294,82.29376257545272,50.33200203803231,rock,9287,100.0
You Give Love A Bad Name - 9288,1.0,54.56410256410257,96.68983580983769,92.32445750023689,5.616883116883116,4.78817200619645,0.0,35.318275154004105,80.88531187122737,50.44869582367733,rock,9288,100.0
Bad Medicine - 9289,1.0,54.25641025641026,98.49537991356259,93.3431251776746,3.9826839826839824,2.067260334117913,0.0,6.745379876796713,79.67806841046279,48.75992308071594,rock,9289,100.0
Livin' On A Prayer - 9290,0.0,54.05128205128206,89.26704338341311,90.48611769165166,3.6580086580086575,6.80626516519197,0.016496945010183298,21.25256673511294,82.29376257545272,50.33200203803231,rock,9290,100.0
Behind My Camel - Remastered 2003 - 9291,1.0,52.20512820512821,32.693328133366315,75.66805647683123,2.7489177489177488,6.203849296835099,81.9755600814664,28.542094455852155,23.038229376257547,35.677481386519396,rock,9291,100.0
Behind My Camel - Remastered 2003 - 9292,0.0,52.20512820512821,32.693328133366315,75.66805647683123,2.7489177489177488,6.203849296835099,81.9755600814664,28.542094455852155,23.038229376257547,35.677481386519396,rock,9292,100.0
Behind My Camel - Remastered 2003 - 9293,0.0,52.20512820512821,32.693328133366315,75.66805647683123,2.7489177489177488,6.203849296835099,81.9755600814664,28.542094455852155,23.038229376257547,35.677481386519396,rock,9293,100.0
The Man with the Child in His Eyes - 9294,0.0,30.76923076923077,21.057599464916972,66.19444707666065,3.3549783549783547,96.78711536876337,0.32892057026476573,11.190965092402463,18.108651911468815,35.35246453988133,rock,9294,100.0
Livin' On A Prayer - 9295,2.0,54.05128205128206,89.26704338341311,90.48611769165166,3.6580086580086575,6.80626516519197,0.016496945010183298,21.25256673511294,82.29376257545272,50.33200203803231,rock,9295,100.0
You Give Love A Bad Name - 9296,3.0,54.56410256410257,96.68983580983769,92.32445750023689,5.616883116883116,4.78817200619645,0.0,35.318275154004105,80.88531187122737,50.44869582367733,rock,9296,100.0
Behind My Camel - Remastered 2003 - 9297,0.0,52.20512820512821,32.693328133366315,75.66805647683123,2.7489177489177488,6.203849296835099,81.9755600814664,28.542094455852155,23.038229376257547,35.677481386519396,rock,9297,100.0
Roxanne - Remastered 2003 - 9298,2.0,63.07692307692308,75.4245385881889,77.278972803942,42.316017316017316,3.9849508483872875,0.00013951120162932788,3.3778234086242303,66.39839034205232,55.05029337803855,rock,9298,100.0
"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack - 9299",1.0,83.2820512820513,81.84425095698853,84.88581446034303,6.158008658008657,21.083521245249823,4.806517311608961,8.326488706365504,78.26961770623743,43.52842562003846,rock,9299,100.0
Kaikai Kitan - 9300,75.0,59.8974358974359,91.3735115044255,90.05969866388705,9.74025974025974,1.1937573250004494,0.0,10.677618069815194,60.96579476861167,38.00848084413983,rock,9300,100.0
Everything Black - 9301,74.0,63.58974358974359,86.65903523358826,88.11949208755804,12.337662337662337,3.241971277413813,0.0,10.472279260780288,39.738430583501014,40.29181664283483,rock,9301,100.0
Wish You Were Here - 9302,77.0,49.333333333333336,26.27361576456668,61.12242964086041,4.48051948051948,73.79490972647609,1.1608961303462322,83.88090349075975,37.72635814889336,50.4827999934257,rock,9302,100.0
紅蓮華 - 9303,74.0,55.487179487179496,97.99383988475012,91.68719795318866,16.99134199134199,0.321258342330247,0.005224032586558044,6.632443531827516,26.458752515090545,55.44516213861906,rock,9303,100.0
Smells Like Teen Spirit - 9304,83.0,51.48717948717949,91.473819510188,87.59357528664835,6.103896103896103,0.0015261201998374083,0.017617107942973522,9.342915811088295,72.43460764587526,47.97634896372631,rock,9304,100.0
Munjaane Manjalli - 9305,52.0,40.0,50.6484611648528,77.84516251302946,4.123376623376624,42.26847928246647,0.0,7.885010266940451,28.169014084507047,46.72106898081948,rock,9305,100.0
