track_id,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre_num,Cluster_Labels
4880,Real Life (Mixed) - 4880,hip-hop,4.0,44.820512820512825,59.3752576661898,75.34587321140907,32.35930735930736,18.17184454819161,0.0006568228105906313,32.4435318275154,63.58148893360161,31.01959140739279,44.44444444444444,22
9376,Clarity - 9376,rock,0.0,56.61538461538462,87.56180728545071,84.01876243722164,5.021645021645021,0.13651747603413972,0.02780040733197556,8.37782340862423,62.374245472837025,51.38594415134033,100.0,3
9035,Thunder - 9035,rock,0.0,61.64102564102564,82.64671500308847,87.11740737231119,5.129870129870129,0.8684527560877386,17.617107942973522,14.373716632443532,24.748490945674046,69.01574544318984,100.0,29
5648,This Is A Very Special Day - Single Version - 5648,jazz,0.0,73.74358974358974,19.452671372717067,67.38131337060551,4.653679653679653,75.20054675264213,0.00010896130346232177,6.611909650924025,76.25754527162978,47.164834081159704,55.55555555555556,41
6380,Tere Sang Yaara - 6380,pop,68.0,55.28205128205129,55.26262942992754,80.97223538330331,3.9069264069264067,65.36108756947989,0.0,11.190965092402463,55.935613682092566,31.186414213631803,66.66666666666666,23
2,Play with Fire (feat. Yacht Money) - 2,blues,76.0,58.76923076923077,54.05893336077761,83.95716857765564,3.4848484848484844,1.625488697322874,0.0011812627291242362,9.240246406570842,39.2354124748491,30.821951580296826,0.0,40
5583,It's Christmas - 5583,jazz,0.0,54.769230769230774,53.457085326202645,83.79133895574718,5.086580086580086,50.200288215831954,0.0,7.4435318275154,48.08853118712274,56.232434298111535,55.55555555555556,42
426,White Room - 426,blues,70.0,56.71794871794872,57.77032957398989,66.50478536908935,3.2900432900432897,19.175870995453067,0.6761710794297352,2.2073921971252566,45.975855130784716,45.12721266209753,0.0,40
5419,Let It Snow! Let It Snow! Let It Snow! - 5419,jazz,0.0,49.64102564102564,33.295176167941285,73.95764237657538,4.004329004329004,79.01584725223566,0.0,36.75564681724846,68.71227364185111,55.470226648916054,55.55555555555556,41
1342,"Pavane in F-Sharp Minor, Op. 50 (Arr. B. Philips for Orchestra) [Live] - 1342",classical,0.0,17.12820512820513,13.333883021204912,34.708139865441105,8.896103896103895,77.71061287079577,70.46843177189409,73.30595482546201,20.523138832997986,58.69368703055404,11.11111111111111,13
8050,LA CANCIÓN - 8050,reggae,0.0,77.53846153846155,64.7918899773645,84.65839097886857,34.52380952380952,15.260167851133401,0.0018431771894093685,9.548254620123203,43.158953722334005,72.35343424880429,88.88888888888889,14
6395,"Chola Chola (From ""Ponniyin Selvan Part -1"") - 6395",pop,69.0,77.94871794871796,65.29343000617698,74.70387567516346,18.722943722943718,30.92298042841206,0.0,16.632443531827516,71.83098591549296,41.07087093009878,66.66666666666666,0
6799,A Sky Full of Stars - Hardwell Remix - 6799,pop,0.0,66.87179487179488,65.89527804075193,87.74755993556334,3.3116883116883113,0.20780335378970285,0.007057026476578411,7.2792607802874745,8.661971830985916,52.5931495817103,66.66666666666666,30
6586,Si Te La Encuentras Por Ahí - 6586,pop,2.0,75.48717948717949,57.06817353365243,89.95546290154458,8.43073593073593,14.45694669332424,0.005366598778004073,9.958932238193018,43.561368209255534,70.66260703778578,66.66666666666666,14
3306,Starbright - 3306,electronic,50.0,46.97435897435898,67.19928211566436,86.5583246470198,4.296536796536796,2.5090319709129525,0.0003849287169042769,35.215605749486656,10.764587525150906,65.76352250875203,33.33333333333333,19
6483,If You Really Love Me (How Will I Know) - 6483,pop,0.0,70.97435897435898,88.56488734307565,87.25717805363404,6.298701298701299,5.139581262737959,0.0,21.86858316221766,61.77062374245473,50.53333990763111,66.66666666666666,12
2478,Christmas Time Is Here - 2478,country,1.0,33.02564102564103,30.185627989303956,69.9753624561736,3.517316017316017,92.46980164553912,0.08136456211812627,15.708418891170433,23.54124748490946,30.61897013625232,22.22222222222222,31
8905,El Perdón - Forgiveness - 8905,reggae,51.0,75.48717948717949,72.11437439802658,89.29214441391073,3.8636363636363638,25.702042902652508,0.0,7.792607802874743,65.9959758551308,36.985766645300195,88.88888888888889,36
3838,Blood Like Lemonade - 3838,electronic,56.0,66.87179487179488,58.974025643139825,75.53776177390316,11.147186147186146,0.08932823301285145,39.20570264765784,18.993839835728956,63.078470824949704,69.05519122988676,33.33333333333333,33
